Title,Date Published,Reviews,Author(s),Genre,Type,Format
The Terminal List: A Thriller,2020,21859,Jack Carr,Mystery,Non Fiction,Paperback
"Shadows in Death: An Eve Dallas Novel (In Death, 51)",2020,21640,J. D. Robb,Mystery,Fiction,Audio CD
"Cross Her Heart (Bree Taggert, 1)",2020,21417,Melinda Leigh,Mystery,Non Fiction,Hardcover
Playing Nice,2020,21315,JP Delaney,Mystery,Non Fiction,Paperback
The Best of Friends,2020,21331,Lucinda Berry,Mystery,Fiction,Audio CD
And Then There Were None (The Agatha Christie Mystery Collection),1984,24785,Agatha Christie,Mystery,Non Fiction,Hardcover
"In Her Tracks (Tracy Crosswhite, 8)",2021,24620,Robert Dugoni,Mystery,Non Fiction,Paperback
The Tuscan Child,2018,24654,Rhys Bowen,Mystery,Fiction,Audio CD
Game On: Tempting Twenty-Eight (28) (Stephanie Plum),2023,24561,Janet Evanovich,Mystery,Non Fiction,Hardcover
The President Is Missing: A Novel,2019,24438,James Patterson,Mystery,Non Fiction,Paperback
"The Night Fire (A Renée Ballard and Harry Bosch Novel, 22)",2020,24500,Michael Connelly,Mystery,Fiction,Audio CD
The Perfect Couple: A gripping USA Today psychological crime thriller with a twist you won’t see coming!,2021,24304,Jackie Kabler,Mystery,Non Fiction,Hardcover
"Right Behind Her (Bree Taggert, 4)",2021,23974,Melinda Leigh,Mystery,Non Fiction,Paperback
Camino Island: A Novel,2018,23921,John Grisham,Mystery,Fiction,Audio CD
The Secret Witness (Shepard & Gray),2022,23806,Victor Methos,Mystery,Non Fiction,Hardcover
Over My Dead Body (William Warwick Novels),2022,23621,Jeffrey Archer,Mystery,Non Fiction,Paperback
Still Life,2008,23582,Louise Penny,Mystery,Fiction,Audio CD
"GIRL A: The Sunday Times and New York Times global best seller, an astonishing new crime thriller debut novel from the biggest literary fiction voice of 2021",2021,23363,Abigail Dean,Mystery,Non Fiction,Hardcover
Devoted: The gripping new crime thriller from the No.1 Sunday Times bestseller,2020,23507,Dean Koontz,Mystery,Non Fiction,Paperback
Battle Ground (Dresden Files),2021,23479,Jim Butcher,Mystery,Fiction,Audio CD
"Memory Man (Memory Man Series, 1)",2015,23204,David Baldacci,Mystery,Non Fiction,Hardcover
The Moonlight Child,2020,27344,Karen McQuestion,Mystery,Non Fiction,Paperback
"Trust No One (Devlin & Falco, 1)",2020,26987,Debra Webb,Mystery,Fiction,Audio CD
"A Deadly Influence (Abby Mullen Thrillers, 1)",2021,27022,Mike Omer,Mystery,Non Fiction,Hardcover
"A Familiar Sight (Dr. Gretchen White, 1)",2021,26849,Brianna Labuskes,Mystery,Non Fiction,Paperback
This Tender Land: A Novel,2019,26790,William Kent Krueger,Mystery,Fiction,Audio CD
"All the Devils Are Here (Chief Inspector Gamache Novel, 16)",2021,26453,Louise Penny,Mystery,Non Fiction,Hardcover
The Last Lie Told (Finley O’Sullivan),2022,26052,Debra Webb,Mystery,Non Fiction,Paperback
"The Atlantis Gene: A Thriller (The Origin Mystery, Book 1)",2013,25955,A.G. Riddle,Mystery,Fiction,Audio CD
"A Song for the Dark Times: An Inspector Rebus Novel (A Rebus Novel, 23)",2020,25894,Ian Rankin,Mystery,Non Fiction,Hardcover
The Bullet That Missed: A Thursday Murder Club Mystery,2022,25902,Richard Osman,Mystery,Non Fiction,Paperback
Death in the Sunshine (The Retired Detectives Club),2022,25433,Steph Broadribb,Mystery,Fiction,Audio CD
Fortune and Glory: Tantalizing Twenty-Seven (Stephanie Plum),2021,25094,Janet Evanovich,Mystery,Non Fiction,Hardcover
"If It Bleeds: The No. 1 bestseller featuring a stand-alone sequel to THE OUTSIDER, plus three irresistible novellas",2021,25070,Stephen King,Mystery,Non Fiction,Paperback
Cuthbert's Way: A DCI Ryan Mystery (The DCI Ryan Mysteries),2020,24790,LJ Ross,Mystery,Fiction,Audio CD
"Mercy (An Atlee Pine Thriller, 4)",2023,30673,David Baldacci,Mystery,Non Fiction,Hardcover
The 6:20 Man: A Thriller,2022,30785,David Baldacci,Mystery,Non Fiction,Paperback
The Paris Apartment: A Novel,2022,30552,Lucy Foley,Mystery,Fiction,Audio CD
Killing Floor (Jack Reacher),2010,29909,Lee Child,Mystery,Non Fiction,Hardcover
Beneath Devil's Bridge: A Novel,2021,29607,Loreth Anne White,Mystery,Non Fiction,Paperback
The President’s Daughter,2021,29817,James Patterson,Mystery,Fiction,Audio CD
"21st Birthday (A Women's Murder Club Thriller, 21)",2022,29196,James Patterson,Mystery,Non Fiction,Hardcover
"The Madness of Crowds (A Chief Inspector Gamache Novel, 17)",2022,29235,Louise Penny,Mystery,Non Fiction,Paperback
"The Cellist: A Novel (Gabriel Allon, 21)",2022,28952,Daniel Silva,Mystery,Fiction,Audio CD
The Searcher: A Novel (Random House Large Print),2020,28734,Tana French,Mystery,Non Fiction,Hardcover
"Fair Warning (The Jack McEvoy Series, 3)",2020,28715,Michael Connelly,Mystery,Non Fiction,Paperback
Bamburgh: A DCI Ryan Mystery (The DCI Ryan Mysteries),2022,28717,LJ Ross,Mystery,Fiction,Audio CD
The Cuckoo's Calling (Cormoran Strike),2014,28604,Robert Galbraith,Mystery,Non Fiction,Hardcover
The Last Flight: A Novel,2021,27818,Julie Clark,Mystery,Non Fiction,Paperback
Everything I Never Told You,2014,27451,Celeste Ng,Mystery,Fiction,Audio CD
"Walk the Wire (Memory Man Series, 6)",2020,27430,David Baldacci,Mystery,Non Fiction,Hardcover
